t,f,ferr,mask
2938.946399,1.000167769,6.98702E-05,FALSE
2938.96683,1.000345543,6.99217E-05,FALSE
2938.987262,1.000482443,6.99491E-05,FALSE
2939.007693,1.000250377,6.99739E-05,FALSE
2939.028125,1.000323627,7.00246E-05,TRUE
2939.048557,1.000245085,7.0073E-05,TRUE
2939.068988,1.000406807,7.01139E-05,TRUE
2939.08942,1.000230876,7.01843E-05,TRUE
2939.109851,1.000136374,7.02905E-05,FALSE
2939.130283,1.000225981,7.03678E-05,FALSE
2939.150714,1.001478403,6.95119E-05,TRUE
2939.171146,1.000013315,6.93309E-05,FALSE
2939.191578,1.000275036,6.93692E-05,FALSE
2939.212009,1.000014201,6.93908E-05,FALSE
2939.232441,1.000009422,6.9446E-05,FALSE
2939.252872,1.000385174,6.9489E-05,FALSE
2939.273304,1.000143848,6.94901E-05,FALSE
2939.293735,1.00039249,6.95442E-05,FALSE
2939.314167,1.000163707,6.95798E-05,FALSE
2939.334599,0.999592564,6.96052E-05,FALSE
2939.35503,0.999568096,6.96594E-05,FALSE
2939.375462,0.999531489,6.97064E-05,FALSE
2939.395893,0.999529137,6.97594E-05,FALSE
2939.416325,1.000190213,6.9823E-05,FALSE
2939.436756,1.000454545,6.98738E-05,FALSE
2939.457188,1.000301096,6.99359E-05,FALSE
2939.47762,1.000361478,6.99919E-05,FALSE
2939.498051,1.000173471,7.00318E-05,FALSE
2939.518483,1.000269442,7.01024E-05,FALSE
2939.538914,1.000126674,7.01866E-05,FALSE
2939.559346,1.000153746,7.02537E-05,FALSE
2939.579777,1.00019182,7.03444E-05,FALSE
2939.600209,1.000319071,7.04593E-05,FALSE
2939.620641,1.000299049,7.05448E-05,FALSE
2939.641072,1.000433958,6.97452E-05,TRUE
2939.661504,1.000128267,6.96425E-05,FALSE
2939.681935,0.999934082,6.96965E-05,FALSE
2939.702367,1.000027752,6.97545E-05,FALSE
2939.722799,0.999922229,6.979E-05,FALSE
2939.74323,0.999992039,6.98501E-05,FALSE
2939.763662,1.000023684,6.99133E-05,FALSE
2939.784093,1.000120908,6.99786E-05,FALSE
2939.804525,1.000021102,7.00384E-05,FALSE
2939.824956,0.999934163,7.01202E-05,FALSE
2939.845388,1.000158185,7.02125E-05,FALSE
2939.86582,0.999990167,7.03009E-05,FALSE
2939.886251,0.999815888,6.95079E-05,TRUE
2939.906683,1.000053166,6.94055E-05,FALSE
2939.927114,0.999910592,6.94457E-05,FALSE
2939.947546,0.999853784,6.94794E-05,FALSE
2939.967977,1.00003211,6.95232E-05,FALSE
2939.988409,1.000079478,6.95585E-05,FALSE
2940.008841,1.000188586,6.96038E-05,FALSE
2940.029272,0.999990208,6.96546E-05,FALSE
2940.049704,0.99998807,6.97167E-05,FALSE
2940.070135,0.999981316,6.97443E-05,FALSE
2940.090567,0.999982114,6.98051E-05,FALSE
2940.110998,1.000135592,6.98663E-05,TRUE
2940.13143,1.000069578,6.9914E-05,FALSE
2940.151861,0.999943087,6.99984E-05,FALSE
2940.172293,1.000110424,7.007E-05,FALSE
2940.192725,1.000188193,7.01387E-05,FALSE
2940.213156,0.99999123,7.0243E-05,FALSE
2940.233588,1.000160947,7.03988E-05,FALSE
2940.254019,1.000028286,7.05434E-05,FALSE
2940.274451,1.000116284,7.07116E-05,FALSE
2940.294882,0.99993627,7.08835E-05,FALSE
2940.315314,0.999965801,7.10617E-05,FALSE
2940.335746,0.999924808,7.12777E-05,FALSE
2940.356177,1.000270353,7.14508E-05,FALSE
2940.376609,1.000282687,7.02384E-05,TRUE
2940.39704,1.000080668,7.03338E-05,FALSE
2940.417472,1.000108822,7.04466E-05,FALSE
2940.437903,1.000068931,7.06202E-05,FALSE
2940.458335,1.000407914,7.08322E-05,FALSE
2940.478767,1.000475001,7.10193E-05,FALSE
2940.499198,1.000338745,7.12937E-05,FALSE
2940.51963,1.000429926,7.16031E-05,FALSE
2940.540061,1.000570178,7.19305E-05,FALSE
2940.560493,1.001265231,7.24067E-05,TRUE
2940.580924,1.002249827,7.29237E-05,TRUE
2940.601356,1.003227331,7.35099E-05,TRUE
2940.621788,1.009674304,7.03024E-05,TRUE
2940.642219,0.999315081,6.98535E-05,FALSE
2940.662651,0.998939064,6.98883E-05,FALSE
2940.683082,0.998568314,6.99235E-05,TRUE
2940.703514,0.998828489,6.99631E-05,FALSE
2940.723945,0.998722469,7.00071E-05,FALSE
2940.744377,0.999060826,7.00685E-05,FALSE
2940.764808,0.999994467,7.01477E-05,FALSE
2940.78524,0.999111025,7.02004E-05,FALSE
2940.805672,0.9990688,7.02576E-05,FALSE
2940.826103,0.999030637,7.03336E-05,FALSE
2940.846535,0.999016238,7.03975E-05,FALSE
2940.866966,0.999008486,6.97373E-05,TRUE
2940.887398,0.998844919,6.95961E-05,FALSE
2940.907829,0.999144757,6.96367E-05,FALSE
2940.928261,0.999428055,6.96759E-05,FALSE
2940.948692,0.999855624,6.97143E-05,FALSE
2940.969124,0.999978527,6.97487E-05,FALSE
2940.989556,1.000031525,6.97726E-05,FALSE
2941.009987,1.000102654,6.98337E-05,FALSE
2941.030419,1.000007047,6.98819E-05,FALSE
2941.05085,1.000108531,6.99189E-05,FALSE
2941.071282,1.000106618,6.99588E-05,FALSE
2941.091714,0.999971359,6.99909E-05,FALSE
2941.112145,1.000129776,7.0043E-05,FALSE
2941.132577,0.999832201,7.00803E-05,FALSE
2941.153008,0.999820717,7.01296E-05,FALSE
2941.17344,1.00000266,7.01856E-05,FALSE
2941.193871,0.999998961,7.02694E-05,FALSE
2941.214303,0.999991411,7.03426E-05,FALSE
2941.234734,0.999876013,7.04273E-05,FALSE
2941.255166,1.000103292,7.05027E-05,FALSE
2941.275598,1.000230429,7.05744E-05,FALSE
2941.296029,1.000421063,7.06891E-05,FALSE
2941.316461,1.003424689,7.08483E-05,TRUE
2941.336892,1.005842665,7.09935E-05,TRUE
2941.357324,1.000467356,6.98006E-05,TRUE
2941.377755,0.999983082,6.96148E-05,FALSE
2941.398187,1.000021672,6.96543E-05,FALSE
2941.418618,1.00021886,6.96907E-05,FALSE
2941.43905,1.000087544,6.97182E-05,FALSE
2941.459482,1.000082946,6.97592E-05,FALSE
2941.479913,1.000267164,6.98004E-05,FALSE
2941.500345,1.000153697,6.98362E-05,FALSE
2941.520776,1.000113478,6.98834E-05,FALSE
2941.541208,1.000126221,6.9922E-05,FALSE
2941.561639,0.999990757,6.99837E-05,FALSE
2941.582071,0.999892399,7.00303E-05,FALSE
2941.602503,1.000008825,7.0066E-05,FALSE
2941.622934,0.999986422,7.01417E-05,FALSE
2941.643366,1.000028223,7.02315E-05,FALSE
2941.663797,1.000112338,7.03066E-05,FALSE
2941.684229,0.999971937,7.03989E-05,FALSE
2941.70466,1.000227009,7.04964E-05,FALSE
2941.725092,1.00028825,7.05923E-05,FALSE
2941.745523,1.000384296,7.07283E-05,FALSE
2941.765955,1.000396603,7.08134E-05,FALSE
2941.786387,1.000410182,7.09539E-05,FALSE
2941.806818,1.000434107,7.11289E-05,FALSE
2941.82725,1.000284852,7.12693E-05,FALSE
2941.847681,1.000405751,6.99002E-05,TRUE
2941.868113,1.000110535,6.97171E-05,FALSE
2941.888544,1.000196167,6.97776E-05,FALSE
2941.908976,1.000434491,6.98553E-05,FALSE
2941.929407,1.000136374,6.99084E-05,FALSE
2941.949839,1.000166034,6.99738E-05,FALSE
2941.97027,0.999980839,7.00292E-05,FALSE
2941.990702,1.000855882,7.01287E-05,FALSE
2942.011134,1.000136545,7.02066E-05,FALSE
2942.031565,1.000150505,7.02784E-05,FALSE
2942.051997,1.000025296,7.03866E-05,FALSE
2942.072428,1.000019791,7.05171E-05,TRUE
2942.09286,1.000088038,6.95549E-05,TRUE
2942.113291,0.999797097,6.94173E-05,FALSE
2942.133723,1.000073625,6.94671E-05,FALSE
2942.154154,1.000071837,6.95161E-05,FALSE
2942.174586,0.999918896,6.95592E-05,FALSE
2942.195018,1.000003776,6.96411E-05,FALSE
2942.215449,1.005207491,6.98164E-05,TRUE
2942.235881,0.999977882,6.97542E-05,FALSE
2942.256312,0.999932904,6.98105E-05,FALSE
2942.276744,1.000243566,6.98765E-05,FALSE
2942.297175,1.000270279,6.99726E-05,FALSE
2942.317607,1.000252487,7.00249E-05,FALSE
2942.338038,0.999941148,7.00793E-05,FALSE
2942.35847,1.000003769,7.01664E-05,FALSE
2942.378902,0.99998997,7.02458E-05,FALSE
2942.399333,1.000136155,7.03702E-05,FALSE
2942.419765,1.000146559,7.04943E-05,FALSE
2942.440196,1.000288355,7.06286E-05,FALSE
2942.460628,1.000215013,7.08198E-05,FALSE
2942.481059,1.000197302,7.09248E-05,FALSE
2942.501491,1.000343801,7.10848E-05,FALSE
2942.521922,1.000008408,7.12772E-05,FALSE
2942.542354,0.999660236,7.15021E-05,FALSE
2942.562786,0.999640768,7.18281E-05,TRUE
2942.583217,1.006510133,7.01784E-05,TRUE
2942.603649,0.999246029,6.98167E-05,TRUE
2942.62408,0.999245244,6.99577E-05,FALSE
2942.644512,0.999605368,6.99796E-05,FALSE
2942.664943,0.999623249,7.00582E-05,FALSE
2942.685375,0.999787974,7.00882E-05,FALSE
2942.705806,0.999878756,7.01242E-05,FALSE
2942.726238,1.000096118,7.01969E-05,FALSE
2942.746669,1.000109195,7.02706E-05,FALSE
2942.767101,1.000084832,7.03436E-05,FALSE
2942.787533,1.000232417,7.04281E-05,FALSE
2942.807964,1.000306284,7.04987E-05,FALSE
2942.828396,1.00062459,6.97346E-05,TRUE
2942.848827,0.999957362,6.95308E-05,FALSE
2942.869259,0.999919588,6.9581E-05,FALSE
2942.88969,0.999609463,6.96111E-05,FALSE
2942.910122,0.999432458,6.96322E-05,FALSE
2942.930553,0.999401543,6.96705E-05,FALSE
2942.950985,0.99953522,6.97171E-05,FALSE
2942.971416,0.999866407,6.97621E-05,FALSE
2942.991848,1.000271184,6.98308E-05,FALSE
2943.01228,1.000163505,6.98867E-05,FALSE
2943.032711,1.000078218,6.99403E-05,FALSE
2943.053143,1.000029421,7.00276E-05,FALSE
2943.073574,0.999924795,6.95892E-05,TRUE
2943.094006,1.000062034,6.95779E-05,FALSE
2943.114437,1.000100543,6.96205E-05,FALSE
2943.134869,1.000117686,6.96554E-05,FALSE
2943.155301,1.000115163,6.97115E-05,FALSE
2943.175732,1.000225963,6.97413E-05,FALSE
2943.196164,1.000353014,6.97966E-05,FALSE
2943.216595,1.000198885,6.98496E-05,FALSE
2943.237027,1.000136299,6.98927E-05,FALSE
2943.257458,1.000080349,6.9946E-05,FALSE
2943.27789,1.000125784,6.99968E-05,FALSE
2943.298321,1.000157554,7.00609E-05,FALSE
2943.318753,1.000090232,6.93233E-05,TRUE
2943.339184,1.000156981,6.92121E-05,FALSE
2943.359616,1.000223176,6.92483E-05,FALSE
2943.380047,1.000137089,6.92935E-05,FALSE
2943.400479,1.000044918,6.93061E-05,FALSE
2943.420911,0.999884938,6.93217E-05,FALSE
2943.441342,0.999945809,6.93727E-05,FALSE
2943.461774,1.000045331,6.94016E-05,FALSE
2943.482205,0.999819855,6.94425E-05,FALSE
2943.502637,1.000034064,6.94904E-05,FALSE
2943.523068,1.000165798,6.95416E-05,FALSE
2943.5435,1.000079243,6.96041E-05,FALSE
2943.563931,1.000351298,6.96522E-05,FALSE
2943.584363,1.000231717,6.9723E-05,FALSE
2943.604794,1.00025495,6.97766E-05,FALSE
2943.625226,1.00005148,6.98564E-05,FALSE
2943.645658,1.000034668,6.99364E-05,FALSE
2943.666089,1.000223477,7.00019E-05,FALSE
2943.686521,1.000014934,7.01026E-05,FALSE
2943.706952,1.000030146,7.02269E-05,FALSE
2943.727384,1.000328563,7.0332E-05,FALSE
2943.747815,1.000441745,7.04922E-05,FALSE
2943.768247,1.000373626,7.06711E-05,FALSE
2943.788678,1.000363364,7.08637E-05,FALSE
2943.80911,1.00035678,6.95075E-05,TRUE
2943.829541,1.000271111,6.93097E-05,FALSE
2943.849973,0.999988937,6.93662E-05,FALSE
2943.870405,1.000384804,6.94222E-05,FALSE
2943.890836,1.000324957,6.95044E-05,FALSE
2943.911268,0.999814336,6.95509E-05,FALSE
2943.931699,0.999239,6.95966E-05,FALSE
2943.952131,0.999379653,6.96712E-05,FALSE
2943.972562,0.99909921,6.97363E-05,FALSE
2943.992994,0.999211176,6.9804E-05,FALSE
2944.013425,0.99931632,6.99277E-05,FALSE
2944.033857,0.999842521,7.00351E-05,FALSE
2944.054288,1.00021504,6.92364E-05,TRUE
2944.07472,1.000283233,6.90347E-05,FALSE
2944.095152,1.000174106,6.90989E-05,FALSE
2944.115583,1.000228555,6.91502E-05,FALSE
2944.136015,1.000002426,6.91943E-05,FALSE
2944.156446,1.000067337,6.92205E-05,FALSE
2944.176878,1.000187073,6.92837E-05,FALSE
2944.197309,1.000213386,6.9366E-05,FALSE
2944.217741,1.00022924,6.94609E-05,FALSE
2944.238172,1.000128978,6.95329E-05,FALSE
2944.258604,1.000278171,6.96401E-05,FALSE
2944.279035,1.000175532,6.97125E-05,FALSE
2944.299467,1.000101332,6.98013E-05,FALSE
2944.319899,1.000184249,6.99184E-05,FALSE
2944.34033,1.000314227,7.00589E-05,FALSE
2944.360762,1.000019641,7.01784E-05,FALSE
2944.381193,1.000019453,7.03202E-05,FALSE
2944.401625,1.000214434,7.05148E-05,FALSE
2944.422056,1.000114759,7.07059E-05,FALSE
2944.442488,0.999947445,7.09044E-05,FALSE
2944.462919,1.000030231,7.1152E-05,FALSE
2944.483351,1.000079847,7.1464E-05,FALSE
2944.503782,0.999878484,7.16833E-05,TRUE
2944.524214,0.998634712,7.19327E-05,TRUE
2944.544645,1.000116768,6.8713E-05,TRUE
2944.565077,1.000154275,6.93565E-05,FALSE
2944.585509,1.000081504,6.94134E-05,FALSE
2944.60594,1.000080072,6.94687E-05,FALSE
2944.626372,0.999960924,6.95243E-05,FALSE
2944.646803,1.000189083,6.95934E-05,FALSE
2944.667235,1.000280545,6.96454E-05,FALSE
2944.687666,1.000051897,6.96967E-05,FALSE
2944.708098,1.000149537,6.97469E-05,FALSE
2944.728529,1.000016485,6.98027E-05,FALSE
2944.748961,0.99991225,6.98573E-05,FALSE
2944.769392,1.000176572,6.9937E-05,FALSE
2944.789824,1.000022635,6.93318E-05,TRUE
2944.810256,1.000094519,6.91974E-05,FALSE
2944.830687,0.9999844,6.92356E-05,FALSE
2944.851119,1.000061483,6.92638E-05,FALSE
2944.87155,0.999966887,6.93099E-05,FALSE
2944.891982,1.000146843,6.93664E-05,FALSE
2944.912413,1.000045886,6.93921E-05,FALSE
2944.932845,1.000322449,6.94396E-05,FALSE
2944.953276,0.999966751,6.94977E-05,FALSE
2944.973708,1.00019747,6.95565E-05,FALSE
2944.994139,1.000081102,6.96067E-05,FALSE
2945.014571,0.999820803,6.96717E-05,FALSE
2945.035003,0.999853558,6.94212E-05,TRUE
2945.055434,0.999883777,6.90168E-05,FALSE
2945.075865,1.000303902,6.90712E-05,FALSE
2945.096297,1.00013433,6.91072E-05,FALSE
2945.116729,1.000040786,6.91398E-05,FALSE
2945.13716,1.000074352,6.91715E-05,FALSE
2945.157592,1.000177712,6.92106E-05,FALSE
2945.178023,0.9999416,6.9253E-05,FALSE
2945.198455,1.000040571,6.93016E-05,FALSE
2945.218886,1.000090287,6.93561E-05,FALSE
2945.239318,1.00019489,6.94114E-05,FALSE
2945.259749,1.000125628,6.94771E-05,FALSE
2945.280181,1.000188999,6.94991E-05,FALSE
2945.300612,1.000044651,6.95734E-05,FALSE
2945.321044,1.000064619,6.96361E-05,FALSE
2945.341476,1.0001325,6.97098E-05,FALSE
2945.361907,1.000234451,6.97888E-05,FALSE
2945.382339,1.000295966,6.98655E-05,FALSE
2945.40277,1.000036621,6.9969E-05,FALSE
2945.423202,1.000058389,7.00523E-05,FALSE
2945.443633,1.000041313,7.01341E-05,FALSE
2945.464065,1.000171973,7.02686E-05,FALSE
2945.484496,1.000092998,7.03951E-05,FALSE
2945.504928,1.000000271,7.05499E-05,FALSE
2945.525359,1.000243955,6.94022E-05,TRUE
2945.545791,0.999965725,6.92397E-05,FALSE
2945.566222,1.000026596,6.92957E-05,FALSE
2945.586654,1.000035123,6.93594E-05,FALSE
2945.607086,1.000052876,6.94184E-05,FALSE
2945.627517,1.00010332,6.94905E-05,FALSE
2945.647949,1.000194148,6.95595E-05,FALSE
2945.66838,1.00009557,6.96219E-05,FALSE
2945.688812,1.00010084,6.96984E-05,FALSE
2945.709243,1.000019328,6.97709E-05,FALSE
2945.729675,1.000140007,6.98523E-05,FALSE
2945.750106,1.000202019,6.99119E-05,FALSE
2945.770538,1.000042154,6.91135E-05,TRUE
2945.790969,1.000001361,6.90215E-05,FALSE
2945.811401,0.9999355,6.90608E-05,FALSE
2945.831832,1.000127296,6.91145E-05,FALSE
2945.852264,1.000142155,6.91585E-05,FALSE
2945.872695,1.000119946,6.92111E-05,FALSE
2945.893127,1.00015337,6.92611E-05,FALSE
2945.913559,1.000002085,6.93175E-05,FALSE
2945.93399,1.000085965,6.93755E-05,FALSE
2945.954422,1.000156327,6.9436E-05,FALSE
2945.974853,1.000098381,6.95124E-05,FALSE
2945.995285,1.000109389,6.95833E-05,FALSE
2946.015716,1.000018588,6.96404E-05,FALSE
2946.036148,1.000040443,6.97249E-05,FALSE
2946.056579,1.000287051,6.98153E-05,FALSE
2946.077011,1.000102297,6.99071E-05,FALSE
2946.097442,1.000270494,7.0006E-05,FALSE
2946.117874,1.000144211,7.01485E-05,FALSE
2946.138305,1.000163197,7.02936E-05,TRUE
2946.158737,1.000123421,7.04694E-05,FALSE
2946.179168,1.000042159,7.0646E-05,FALSE
2946.1996,1.000001897,7.08162E-05,FALSE
2946.220032,1.000264095,7.1088E-05,FALSE
2946.240463,1.00061636,7.12752E-05,TRUE
2946.260895,1.000065915,6.93963E-05,TRUE
2946.281326,1.00023906,6.91406E-05,FALSE
2946.301758,0.999986757,6.91917E-05,FALSE
2946.322189,1.000044523,6.92668E-05,FALSE
2946.342621,1.000210251,6.93127E-05,FALSE
2946.363052,1.000190222,6.93632E-05,FALSE
2946.383484,1.000166723,6.94263E-05,FALSE
2946.403915,1.000094265,6.94814E-05,FALSE
2946.424347,1.000118154,6.95732E-05,FALSE
2946.444778,0.999638816,6.96347E-05,FALSE
2946.46521,0.999489917,6.97889E-05,FALSE
2946.485641,0.999443897,6.99051E-05,FALSE
2946.506073,0.997034187,6.85292E-05,TRUE
2946.526504,0.999744038,6.9125E-05,FALSE
2946.546936,1.000127231,6.91788E-05,FALSE
2946.567368,1.000078964,6.92078E-05,FALSE
2946.587799,1.000090032,6.92503E-05,FALSE
2946.608231,1.00006259,6.9298E-05,FALSE
2946.628662,1.000325634,6.93335E-05,FALSE
2946.649094,1.000456301,6.93812E-05,FALSE
2946.669525,1.000208903,6.94378E-05,FALSE
2946.689957,1.000005025,6.94764E-05,FALSE
2946.710388,1.000098764,6.9551E-05,FALSE
2946.73082,1.000095735,6.96129E-05,FALSE
2946.751251,1.00055942,6.96575E-05,FALSE
2946.771683,1.000347741,6.97154E-05,FALSE
2946.792114,1.000122652,6.97702E-05,FALSE
2946.812546,1.000298144,6.98459E-05,FALSE
2946.832977,1.000385996,6.98937E-05,FALSE
2946.853409,1.000090451,6.99615E-05,FALSE
2946.873841,1.000103428,7.00341E-05,FALSE
2946.894272,1.000080996,7.0103E-05,FALSE
2946.914704,1.000262928,7.02456E-05,FALSE
2946.935135,1.00009962,7.03691E-05,FALSE
2946.955567,1.000008385,7.04701E-05,FALSE
2946.975998,1.000112089,7.05627E-05,FALSE
2946.99643,1.000098461,6.94695E-05,TRUE
2947.016861,1.000026145,6.9339E-05,FALSE
2947.037293,1.000016374,6.93723E-05,FALSE
2947.057724,1.000055405,6.94148E-05,FALSE
2947.078156,1.000078069,6.94628E-05,FALSE
2947.098587,0.999963829,6.9505E-05,FALSE
2947.119019,1.000089473,6.95842E-05,FALSE
2947.139451,1.000112225,6.96253E-05,FALSE
2947.159882,0.999976227,6.96799E-05,FALSE
2947.180313,1.000234454,6.97351E-05,FALSE
2947.200745,1.000202257,6.98122E-05,FALSE
2947.221177,1.000350885,6.98894E-05,FALSE
2947.241608,1.000318441,6.89759E-05,TRUE
2947.26204,1.000304056,6.88333E-05,FALSE
2947.282471,1.000182491,6.88876E-05,FALSE
2947.302903,1.000141541,6.89067E-05,FALSE
2947.323334,1.00017547,6.89383E-05,FALSE
2947.343766,0.999863263,6.89679E-05,FALSE
2947.364197,0.999563679,6.89844E-05,FALSE
2947.384629,0.999795621,6.90146E-05,FALSE
2947.40506,0.999733797,6.90372E-05,FALSE
2947.425492,1.000069069,6.90597E-05,TRUE
2947.445923,1.000267764,6.90856E-05,FALSE
2947.466355,1.000167521,6.91208E-05,FALSE
2947.486786,1.000286582,6.91507E-05,TRUE
2947.507218,1.000045546,6.91725E-05,FALSE
2947.52765,1.000156321,6.91977E-05,FALSE
2947.548081,1.00001583,6.92283E-05,FALSE
2947.568513,0.999959621,6.92425E-05,FALSE
2947.588944,1.000032474,6.92897E-05,FALSE
2947.609376,0.99996388,6.93522E-05,FALSE
2947.629807,0.999965059,6.93874E-05,FALSE
2947.650239,0.999958345,6.94497E-05,FALSE
2947.67067,1.000437834,6.95274E-05,FALSE
2947.691102,0.999994848,6.95986E-05,FALSE
2947.711533,1.00000134,6.96792E-05,FALSE
2947.731965,1.000119181,6.97278E-05,FALSE
2947.752396,0.999977606,6.98228E-05,FALSE
2947.772828,0.99997234,6.98408E-05,FALSE
2947.793259,1.000072874,6.9866E-05,FALSE
2947.813691,1.000146908,6.99234E-05,FALSE
2947.834123,1.000092787,6.99431E-05,FALSE
2947.854554,1.000118342,7.00131E-05,FALSE
2947.874986,1.000123753,7.00554E-05,FALSE
2947.895417,0.999903435,7.01201E-05,FALSE
2947.915849,1.000726269,7.02551E-05,TRUE
2947.93628,1.002768498,7.04131E-05,TRUE
2947.956712,1.001884459,7.05881E-05,TRUE
2947.977143,1.000698794,6.97478E-05,TRUE
2947.997575,1.000130256,6.9704E-05,TRUE
2948.018006,1.000147394,6.98197E-05,TRUE
2948.038438,0.998815054,6.98732E-05,TRUE
2948.058869,0.999301227,6.99215E-05,TRUE
2948.079301,0.999706703,6.99556E-05,FALSE
2948.099732,0.999885943,7.00428E-05,FALSE
2948.120164,1.000059405,7.00242E-05,FALSE
2948.140595,1.000129564,7.00443E-05,FALSE
2948.161027,1.000138265,7.00928E-05,FALSE
2948.181458,1.000303959,7.01122E-05,FALSE
2948.20189,1.000251715,7.01622E-05,FALSE
2948.222322,1.000080187,6.89973E-05,TRUE
2948.242753,1.000890937,6.87776E-05,TRUE
2948.263185,0.999991251,6.88115E-05,FALSE
2948.283616,0.999830141,6.88178E-05,FALSE
2948.304048,0.999986072,6.88491E-05,FALSE
2948.324479,1.000067848,6.88991E-05,FALSE
2948.344911,1.000006977,6.8928E-05,FALSE
2948.365342,1.000134476,6.89507E-05,FALSE
2948.385774,0.999901726,6.89778E-05,FALSE
2948.406205,1.000272146,6.90098E-05,FALSE
2948.426637,1.000113708,6.90408E-05,FALSE
2948.447068,1.000037015,6.90564E-05,FALSE
2948.4675,0.997689586,6.88598E-05,TRUE
2948.487931,1.000034944,6.94461E-05,FALSE
2948.508363,1.00014499,6.90422E-05,FALSE
2948.528794,0.99998034,6.90622E-05,FALSE
2948.549226,1.000069731,6.90799E-05,FALSE
2948.569658,1.000218902,6.90952E-05,FALSE
2948.590089,1.000219356,6.91181E-05,FALSE
2948.610521,1.000379747,6.91283E-05,FALSE
2948.630952,1.000064186,6.91574E-05,FALSE
2948.651384,1.000075441,6.91682E-05,FALSE
2948.671815,0.999981645,6.9201E-05,TRUE
2948.692247,0.999979049,6.92254E-05,FALSE
2948.712678,1.000176247,6.92399E-05,FALSE
2948.73311,1.000139314,6.927E-05,FALSE
2948.753541,1.00002258,6.92871E-05,FALSE
2948.773973,1.000181343,6.92818E-05,FALSE
2948.794404,1.000264668,6.93116E-05,FALSE
2948.814836,1.000118556,6.93496E-05,FALSE
2948.835267,1.000052752,6.93799E-05,FALSE
2948.855699,1.0001533,6.93928E-05,FALSE
2948.87613,0.999933225,6.94238E-05,FALSE
2948.896562,0.999559341,6.94381E-05,FALSE
2948.916993,0.998731217,6.94738E-05,TRUE
2948.937425,0.998682204,6.94945E-05,TRUE
2948.957857,0.999104051,6.95167E-05,FALSE
2948.978288,0.998547809,6.95678E-05,TRUE
2948.99872,0.998873366,6.95937E-05,FALSE
2949.019151,1.000012385,6.96653E-05,FALSE
2949.039583,1.000004865,6.97158E-05,FALSE
2949.060014,0.999991253,6.97551E-05,FALSE
2949.080446,1.000147188,6.97823E-05,FALSE
2949.100877,1.000085663,6.98271E-05,FALSE
2949.121309,1.000012792,6.98773E-05,FALSE
2949.14174,1.000043974,6.98731E-05,FALSE
2949.162172,1.000061793,6.99394E-05,FALSE
2949.182603,1.000099228,6.99887E-05,FALSE
2949.203035,1.000137102,6.92372E-05,TRUE
2949.223466,1.000273561,6.91124E-05,FALSE
2949.243898,1.000162844,6.91483E-05,FALSE
2949.264329,1.000201153,6.91775E-05,FALSE
2949.284761,1.000400901,6.91902E-05,FALSE
2949.305192,1.000218643,6.92126E-05,FALSE
2949.325624,1.000200923,6.92305E-05,FALSE
2949.346055,1.000332094,6.92644E-05,FALSE
2949.366487,1.000345883,6.92709E-05,FALSE
2949.386919,1.000254903,6.92993E-05,FALSE
2949.40735,1.000326875,6.93354E-05,FALSE
2949.427782,1.000380261,6.93512E-05,FALSE
2949.448213,1.00009587,6.93706E-05,FALSE
2949.468645,1.000182801,6.9394E-05,FALSE
2949.489076,1.000108296,6.94368E-05,FALSE
2949.509508,1.000209999,6.94685E-05,FALSE
2949.529939,1.000158226,6.9496E-05,FALSE
2949.550371,1.000035699,6.95234E-05,FALSE
2949.570802,1.000154855,6.95567E-05,FALSE
2949.591234,1.000169003,6.95842E-05,FALSE
2949.611665,1.000377776,6.95888E-05,FALSE
2949.632097,1.000041927,6.96529E-05,FALSE
2949.652528,0.999854062,6.96777E-05,TRUE
2949.67296,1.000017422,6.97215E-05,FALSE
2949.693391,0.999704252,6.97423E-05,FALSE
2949.713823,0.99984296,6.97757E-05,FALSE
2949.734254,0.999777076,6.9808E-05,FALSE
2949.754686,0.999793255,6.98409E-05,FALSE
2949.775118,1.000036637,6.98961E-05,FALSE
2949.795549,1.000220421,6.99273E-05,FALSE
2949.815981,1.000180188,6.99732E-05,FALSE
2949.836412,1.000123805,7.00246E-05,FALSE
2949.856844,1.000158338,7.00736E-05,FALSE
2949.877275,1.000159456,7.01561E-05,FALSE
2949.897707,1.000071944,7.01973E-05,FALSE
2949.918138,1.000159321,7.02757E-05,FALSE
2949.93857,1.000102841,6.97985E-05,TRUE
2949.959001,1.000214667,6.99132E-05,TRUE
2949.979433,1.000070266,6.9957E-05,FALSE
2949.999864,0.999817932,6.999E-05,FALSE
2950.020296,0.999514009,7.00548E-05,FALSE
2950.040727,0.999284071,7.00918E-05,FALSE
2950.061159,0.999388857,7.01423E-05,FALSE
2950.08159,0.999657019,7.01676E-05,FALSE
2950.102022,1.0001557,7.02199E-05,FALSE
2950.122454,1.000150156,7.02662E-05,FALSE
2950.142885,1.000283214,7.03074E-05,FALSE
2950.163316,1.000365177,7.0385E-05,FALSE
2950.183748,1.000453522,6.93755E-05,TRUE
2950.204179,1.000277571,6.92089E-05,FALSE
2950.224611,1.000325642,6.9251E-05,FALSE
2950.245043,1.000351032,6.92771E-05,FALSE
2950.265474,1.000174906,6.93085E-05,FALSE
2950.285906,1.000277461,6.93272E-05,FALSE
2950.306337,1.000159668,6.93639E-05,FALSE
2950.326769,1.000160254,6.93738E-05,FALSE
2950.3472,1.000132881,6.93887E-05,FALSE
